battery.raw,followers.raw,skywalker,left,test.1.raw,test.2.raw,test.3.raw,exam.raw,days
59,4000,1,0,61,58,57,57,TR
73,5400,1,1,55,30,0,0,Online
66,2600,0,0,72,76,79,76,MWF
85,4400,1,0,100,100,87,87,TR
92,2400,0,0,88,87,85,78,Online
100,1900,0,0,98,94,94,94,Online
89,5900,0,0,80,88,83,83,Online
79,3600,1,0,0,0,0,0,TR
66,6100,1,0,82,76,75,75,TR
55,3500,0,0,74,73,81,68,TR
98,3400,0,0,90,100,86,78,MWF
54,4100,1,0,44,41,0,0,MWF
49,1900,1,0,98,68,80,67,TR
98,5700,1,0,81,100,86,79,TR
74,7100,1,0,78,78,80,51,TR
73,5700,1,0,72,57,68,53,TR
82,6300,1,0,62,68,62,62,TR
65,3600,0,0,81,72,66,62,MWF
100,4900,1,0,86,100,90,86,Online
88,3200,1,0,87,90,88,69,TR
86,2800,0,0,82,87,80,87,TR
65,8200,1,0,91,76,40,69,TR
55,5300,1,0,57,22,29,0,TR
97,2900,1,0,97,80,75,70,TR
54,3100,0,0,82,79,80,82,MWF
67,3000,1,0,47,61,50,44,TR
71,700,1,0,42,50,45,50,MWF
89,6700,1,0,100,50,93,96,TR
93,2500,1,0,86,62,80,89,TR
82,1800,1,0,75,91,59,74,TR
61,8000,1,0,0,20,0,0,TR
86,3300,0,0,100,99,90,86,TR
96,12100,1,0,93,98,95,93,TR
61,4800,0,0,77,92,73,67,MWF
61,900,1,0,82,95,65,82,TR
43,200,0,0,96,67,58,70,MWF
89,4200,1,0,93,97,93,97,TR
100,4800,1,0,99,99,90,96,TR
71,600,0,0,91,88,91,86,TR
86,2400,1,0,90,89,5,86,TR
68,6200,1,0,88,89,76,69,TR
68,400,0,0,92,92,76,82,MWF
100,1200,0,0,71,90,74,71,Online
83,1500,1,0,0,5,77,51,TR
43,300,0,0,0,0,0,0,MWF
100,2500,1,0,94,97,95,94,TR
83,2800,1,0,100,71,98,88,TR
87,900,0,0,85,79,79,79,MWF
85,5500,1,0,96,88,0,0,TR
86,4000,0,0,90,63,83,79,MWF
98,1200,1,0,73,64,54,46,TR
67,600,0,0,42,27,25,37,MWF
83,11400,1,0,77,65,76,71,TR
73,2200,0,0,90,92,94,74,Online
92,3600,1,0,93,99,94,96,TR
76,600,0,0,63,67,61,66,MWF
92,300,1,0,75,52,0,0,TR
22,1300,1,0,0,0,0,0,TR
61,6800,1,0,95,56,61,76,TR
89,5800,1,0,73,70,90,30,Online
84,600,0,0,84,78,93,78,MWF
82,1500,1,0,92,83,89,67,TR
73,5400,1,0,96,0,0,0,TR
67,4100,1,0,98,81,66,81,TR
89,1800,1,0,52,60,0,0,TR
81,700,0,0,69,47,67,44,TR
75,4300,1,0,77,83,83,58,TR
89,3400,0,0,96,98,98,100,TR
76,2700,1,0,79,68,68,68,TR
84,900,0,0,97,94,92,92,MWF
100,1800,0,0,100,100,98,88,Online
82,2500,1,0,0,0,0,0,TR
55,4100,1,0,93,87,91,87,TR
62,6100,1,0,60,41,79,73,MWF
83,4000,1,0,53,49,77,77,MWF
75,1400,0,0,83,91,77,72,MWF
88,5900,1,0,62,62,64,62,TR
90,5700,1,0,72,76,77,77,TR
63,2500,0,0,78,58,85,77,MWF
62,2600,1,0,76,33,67,64,MWF
76,8600,1,0,63,91,68,53,TR
51,1000,1,0,36,0,32,50,TR
77,4400,1,0,75,54,0,0,TR
80,1600,1,0,95,92,86,98,TR
70,4200,1,0,62,0,0,0,TR
83,5400,1,0,100,81,81,70,TR
58,3500,1,0,49,55,59,49,MWF
50,7300,1,0,46,15,0,0,TR
89,3000,1,0,94,81,73,73,TR
92,3200,1,0,81,72,92,72,TR
97,1300,0,1,28,46,22,0,MWF
66,2300,1,0,45,0,0,0,TR
68,1000,1,0,37,0,0,0,TR
85,5000,0,0,68,81,63,65,TR
83,5400,0,0,61,86,92,92,MWF
66,2100,0,0,82,75,58,73,MWF
72,3600,0,0,57,81,60,60,MWF
34,2000,0,0,0,0,0,0,TR
58,6400,1,0,65,57,60,74,TR
60,3700,1,0,69,67,76,28,TR
98,1700,0,0,80,71,70,65,MWF
87,2200,1,0,99,92,86,80,TR
40,900,1,0,73,73,56,53,TR
63,4000,1,0,59,75,75,0,TR
65,5100,1,0,43,55,47,0,MWF
47,2100,1,0,83,86,81,81,TR
78,6700,1,0,74,68,76,74,TR
77,2100,1,0,86,91,67,67,TR
61,1500,0,0,0,0,0,0,TR
53,1600,1,0,74,67,88,69,TR
71,5400,1,0,42,47,96,71,MWF
83,6200,1,0,86,75,82,73,TR
60,4700,1,0,56,36,97,60,Online
64,7800,1,0,49,31,37,64,TR
86,5600,1,0,93,83,99,69,MWF
80,2000,0,0,82,61,80,61,MWF
95,4700,1,0,73,63,67,63,TR
78,1300,0,0,48,64,76,55,Online
67,4700,1,0,88,55,68,61,TR
71,1800,0,0,90,30,0,0,TR
100,600,1,0,92,87,100,97,TR
53,2700,0,0,97,83,72,80,MWF
85,3400,1,0,98,99,95,94,TR
80,7200,1,0,58,69,76,76,TR
87,4400,1,0,88,87,97,76,TR
49,5400,0,0,100,88,67,93,MWF
76,8300,1,0,90,96,78,85,TR
56,5300,1,0,45,74,62,56,TR
67,6600,1,0,58,73,77,64,TR
83,3400,1,0,85,81,86,85,TR
60,6400,1,0,47,26,43,20,TR
61,3500,1,0,88,93,85,77,TR
76,6200,1,0,76,46,57,49,TR
97,4500,1,0,55,56,66,80,TR
85,5700,1,0,63,67,74,60,TR
96,2700,1,0,77,60,76,69,MWF
100,1400,1,0,99,99,96,93,TR
80,1200,1,0,87,88,88,78,TR
93,5200,1,0,93,91,94,90,MWF
78,1200,0,0,75,80,61,56,TR
93,4000,0,0,100,95,82,72,TR
63,5300,1,0,42,65,41,40,TR
100,300,0,0,86,83,70,71,Online
79,9600,1,0,81,73,73,73,TR
71,4800,0,0,76,74,76,75,MWF
75,3600,1,0,57,0,0,0,TR
100,1300,1,0,93,100,95,88,TR
69,2000,0,0,100,99,91,91,MWF
84,5800,1,0,75,72,71,75,Online
56,2800,0,0,42,29,29,68,MWF
70,1300,1,1,94,95,66,61,TR
84,4200,1,1,93,83,89,80,Online
98,6400,1,0,98,97,97,100,TR
95,5000,1,0,70,65,89,80,Online
73,3300,0,0,69,80,84,89,MWF
80,3800,1,0,73,79,65,57,TR
98,1900,1,0,97,95,62,87,TR
64,3400,0,0,88,99,86,82,TR
73,5900,1,0,95,64,58,53,TR
100,1800,1,0,94,98,89,96,TR
76,400,0,0,95,98,99,99,Online
93,6500,1,0,92,95,90,77,TR
87,900,1,0,97,83,84,80,TR
80,5700,0,0,52,0,0,0,MWF
60,3200,1,0,67,27,0,0,TR
55,2600,1,0,58,47,39,35,TR
63,2500,0,1,55,28,57,55,Online
86,5900,1,0,92,42,79,83,TR
52,7500,0,0,93,79,78,76,MWF
88,8100,0,0,80,97,88,79,TR
77,2100,0,0,76,66,77,60,Online
98,900,0,0,93,97,94,94,TR
55,5300,1,0,71,79,89,62,Online
88,6000,0,0,94,93,73,91,MWF
88,6700,1,0,90,99,99,91,TR
30,300,1,0,86,92,92,86,TR
62,3300,0,0,87,86,56,65,MWF
55,6000,1,0,50,45,64,52,TR
87,3800,0,0,64,0,0,0,MWF
90,4700,0,0,98,87,81,78,Online
90,4900,1,0,78,80,88,96,TR
93,300,1,0,61,68,86,61,TR
75,4800,0,0,55,81,71,74,Online
66,6200,1,0,95,89,79,73,Online
100,1900,0,0,0,0,0,0,MWF
61,3800,0,0,53,40,0,0,TR
99,2100,1,0,87,92,93,71,TR
60,700,0,0,100,67,59,78,MWF
93,2500,0,0,90,89,71,64,MWF
85,300,0,0,93,91,93,86,MWF
55,1900,1,0,62,20,53,45,TR
68,6000,0,0,69,82,73,83,MWF
90,5900,1,0,94,90,87,87,TR
99,2200,1,0,98,93,83,82,TR
60,400,0,0,96,99,87,84,MWF
100,600,0,0,61,76,66,60,MWF
69,3600,1,0,73,77,56,91,TR
71,4200,0,0,62,70,74,64,MWF
100,300,0,0,100,77,92,77,MWF
82,2200,0,0,91,66,70,81,Online
68,8400,1,0,80,83,26,26,TR
60,8700,1,0,13,16,31,44,MWF
81,2100,1,0,55,47,74,58,TR
50,900,1,0,40,43,62,62,TR
70,4700,1,0,92,82,92,81,TR
84,4500,0,0,88,71,83,71,TR
90,3500,1,0,95,95,78,89,TR
81,3800,0,0,88,88,74,74,MWF
92,2500,0,0,71,85,77,62,TR
78,2100,0,0,83,86,81,77,MWF
80,1500,0,0,94,52,86,71,MWF
96,600,1,1,99,89,94,99,Online
90,10200,1,0,100,99,100,95,TR
96,600,1,0,91,100,86,86,TR
84,1300,1,0,59,59,44,51,MWF
77,3600,1,0,91,89,61,54,TR
70,4400,0,0,36,62,32,36,MWF
93,1300,0,0,69,73,57,73,MWF
81,700,0,1,80,72,88,52,Online
54,700,0,0,98,100,100,90,MWF
70,3900,0,0,97,92,92,89,MWF
88,1700,1,0,63,90,67,61,TR
88,1300,1,0,37,58,66,37,TR
84,4800,1,0,96,75,77,84,TR
65,3900,0,0,75,75,74,72,MWF
86,3400,1,0,92,68,80,81,TR
94,2400,1,0,0,0,0,0,TR
100,900,0,0,75,90,80,93,MWF
67,7000,1,0,0,0,0,0,TR
60,2400,1,0,77,56,52,32,TR
86,4800,0,0,94,88,87,86,Online
81,2900,1,0,57,61,56,56,TR
70,6300,0,0,82,95,0,87,TR
72,6300,1,0,76,61,86,60,TR
100,3500,0,0,98,100,92,96,TR
63,700,0,0,83,75,68,77,MWF
62,4700,0,0,74,87,77,61,MWF
93,5700,0,0,72,82,69,69,TR
77,5300,1,0,86,71,87,64,Online
59,4400,1,0,51,48,40,47,TR
74,4400,1,0,86,100,86,79,TR
76,900,0,0,78,74,74,73,TR
81,900,0,0,97,97,91,91,MWF
88,3800,1,0,65,70,90,63,TR
84,4900,1,0,97,88,85,85,TR
92,1200,0,0,84,81,78,73,Online
61,4100,1,0,93,76,80,80,TR
80,2400,1,0,83,95,95,91,TR
86,4300,1,0,100,100,96,91,TR
68,5200,0,0,99,100,91,80,MWF
80,4400,1,0,46,64,48,24,TR
85,300,0,0,78,91,62,68,TR
75,4100,1,0,72,60,75,65,TR
80,10600,1,0,89,80,92,68,TR
71,4500,1,0,78,48,50,76,TR
100,300,1,0,92,95,82,81,TR
72,1800,0,0,75,70,72,85,Online
59,1200,0,0,100,85,90,89,MWF
60,4600,0,0,75,94,78,78,MWF
96,1200,1,0,65,51,50,48,TR
51,1000,0,0,85,61,88,88,MWF
70,8800,0,0,80,75,59,64,MWF
93,700,1,0,84,62,55,55,TR
87,4500,0,0,99,95,81,74,MWF
67,2100,1,0,87,97,100,82,TR
93,1500,0,0,86,61,86,87,TR
83,4700,0,0,74,69,67,61,MWF
97,2400,0,0,91,79,88,88,TR
47,5100,1,0,70,0,0,0,TR
73,4900,1,0,93,70,84,71,TR
77,3900,0,0,90,98,79,90,Online
30,300,0,0,42,63,25,20,MWF
65,1000,0,0,89,76,0,80,MWF
73,4200,0,0,89,75,89,74,Online
54,2600,0,0,48,82,70,48,MWF
72,7400,1,0,68,68,73,94,TR
79,2700,1,0,90,26,35,40,TR
43,600,0,0,82,68,69,60,TR
98,4400,0,0,85,92,87,63,MWF
46,2700,1,0,65,60,90,48,MWF
58,6900,1,0,59,100,71,59,TR
81,3300,1,0,80,87,81,72,MWF
100,100,0,0,100,83,86,80,TR
55,3800,1,0,50,45,0,0,TR
84,6200,1,0,72,60,61,60,MWF
85,3600,0,0,54,64,67,60,MWF
87,1600,0,1,74,84,64,48,Online
71,7100,1,0,83,85,91,72,TR
100,2000,1,0,100,98,90,95,TR
64,6000,1,0,75,99,79,80,MWF
51,3300,0,0,54,74,0,0,MWF
75,300,1,0,94,83,93,83,TR
66,3300,1,0,88,75,0,0,TR
93,5300,1,0,64,73,72,73,TR
46,9200,1,0,67,78,57,80,TR
75,2000,0,0,95,98,87,87,MWF
74,5700,0,0,66,65,67,66,MWF
78,3100,0,0,91,71,54,67,MWF
85,1300,1,0,97,83,93,91,MWF
63,5200,1,0,56,33,68,31,Online
79,3700,1,0,100,80,71,71,TR
49,1300,1,1,63,72,57,65,MWF
82,900,0,0,71,82,71,71,MWF
76,2500,1,1,95,88,90,67,Online
92,4700,1,0,90,94,93,90,TR
86,10700,1,0,38,70,68,67,TR
65,6400,1,0,72,76,69,51,TR
93,1400,0,0,82,88,78,75,Online
52,1900,1,0,57,22,23,24,TR
85,2400,1,0,96,75,88,91,TR
84,6400,1,0,89,100,90,87,TR
60,200,0,0,64,52,58,80,MWF
84,4100,1,0,50,73,53,82,TR
35,300,0,0,98,66,85,77,MWF
96,3600,0,0,90,93,0,76,MWF
72,7100,1,0,43,54,46,43,MWF
83,2400,1,0,95,100,94,95,MWF
42,1200,0,0,86,0,0,0,MWF
92,7300,1,0,72,66,62,53,TR
63,5400,1,0,80,59,64,44,MWF
60,2300,0,0,78,67,69,67,MWF
72,5300,1,0,60,72,71,0,TR
95,3500,1,0,85,82,88,81,TR
93,4700,0,0,86,75,72,60,MWF
93,5200,0,0,96,100,88,88,TR
84,1900,0,0,84,99,86,90,MWF
83,1000,0,0,80,94,93,79,MWF
69,9200,1,0,95,93,86,80,TR
75,300,0,0,72,67,80,52,MWF
66,6800,1,0,0,0,0,0,TR
75,4000,0,0,62,0,0,0,MWF
59,3500,0,0,78,32,69,60,TR
67,2000,1,0,63,64,51,55,TR
98,2800,1,0,88,93,94,93,TR
71,6000,1,0,44,40,76,18,TR
62,6700,1,0,94,92,72,81,TR
88,5900,1,0,78,92,83,69,TR
60,300,0,1,10,35,0,0,Online
58,3700,1,0,73,77,74,72,TR
100,600,0,0,87,93,86,75,TR
95,500,1,0,94,99,89,89,TR
57,3600,0,0,88,81,96,67,MWF
80,7000,1,0,95,79,67,82,TR
100,300,0,0,90,89,69,83,MWF
67,6300,0,0,96,80,92,78,Online
100,1800,0,0,97,96,98,98,MWF
59,1800,0,0,0,0,0,0,MWF
79,5900,1,0,87,91,86,91,TR
87,2100,0,0,88,61,71,82,MWF
89,1300,1,0,98,94,98,75,TR
72,7200,1,0,31,25,30,25,TR
92,5200,0,0,71,86,77,79,MWF
77,3300,0,1,58,62,96,39,Online
77,5400,0,0,66,75,65,66,Online
84,1000,1,0,94,93,84,86,TR
97,2000,1,0,94,100,89,78,TR
64,6100,1,0,91,78,76,76,TR
64,2900,0,0,77,77,0,0,TR
70,1600,0,0,99,95,91,91,MWF
90,7500,1,0,93,84,69,43,TR
84,4900,1,0,94,95,95,82,TR
78,5400,1,0,86,92,100,83,TR
94,3000,1,0,75,76,94,61,Online
81,1300,1,0,92,0,0,0,TR
84,8700,1,0,73,100,91,88,TR
86,700,0,0,19,0,0,0,MWF
98,1300,0,0,94,100,100,99,TR
64,1300,1,0,89,93,78,76,TR
47,2500,1,0,89,86,71,85,TR
98,5700,0,0,69,48,77,73,MWF
83,6100,1,0,47,62,44,44,TR
65,5700,1,0,57,80,62,0,TR
50,600,0,0,0,0,0,0,Online
73,5400,0,0,99,84,90,94,MWF
87,1600,0,0,83,83,71,81,MWF
94,6600,0,0,71,71,80,66,MWF
67,3400,1,0,71,80,66,76,TR
90,2200,0,0,77,85,71,92,MWF
75,5600,0,0,90,82,90,82,Online
68,2900,1,0,68,73,49,69,TR
42,1000,0,0,93,93,98,93,MWF
55,2400,0,1,84,97,83,94,Online
69,1000,1,0,88,90,97,87,TR
73,7500,1,1,88,95,91,83,Online
54,4600,1,0,79,81,88,86,TR
89,3800,1,0,81,56,71,71,TR
83,7200,1,0,93,95,99,80,TR
100,1000,0,0,85,59,89,79,Online
80,4400,0,0,75,0,0,0,TR
68,1300,1,0,75,47,47,0,TR
84,5300,1,0,89,80,86,82,TR
36,1500,1,0,68,85,71,86,TR
100,1800,1,0,100,100,96,91,TR
50,100,0,0,99,93,88,93,MWF
87,900,1,0,93,93,93,89,TR
88,3600,1,0,80,79,82,76,TR
80,6200,1,0,72,74,68,68,TR
72,2600,1,0,98,93,70,69,TR
84,2500,1,0,64,68,70,68,TR
59,1500,0,0,95,0,59,59,MWF
100,900,0,0,82,84,72,82,MWF
87,6300,1,0,85,58,68,60,TR
75,3800,1,0,79,92,62,66,TR
67,5900,1,0,50,45,49,50,TR
73,2300,0,0,65,69,58,0,MWF
25,300,0,0,72,59,57,0,MWF
69,4300,0,0,76,66,76,48,MWF
71,2000,1,0,81,55,61,55,TR
51,600,0,0,97,63,0,0,MWF
100,400,1,0,89,83,92,87,TR
81,6300,1,0,97,98,92,89,TR
76,1200,1,0,85,98,92,85,TR
87,5100,1,0,54,44,40,76,MWF
80,800,0,0,100,94,96,97,Online
69,2400,1,0,95,95,86,83,TR
88,800,0,1,93,100,91,81,Online
75,300,1,0,72,77,51,83,TR
73,3700,0,0,96,80,78,80,MWF
79,2100,1,0,92,69,57,82,Online
75,6100,0,0,93,78,74,86,MWF
98,5700,1,0,67,67,87,78,TR
91,1600,1,0,80,94,88,85,TR
78,3100,0,0,94,67,85,73,MWF
63,6900,1,0,70,56,76,55,TR
74,2800,0,0,88,80,90,67,MWF
86,2900,1,0,72,56,64,55,TR
39,1000,0,1,0,90,88,88,Online
61,5300,1,0,94,60,82,63,TR
82,5000,0,0,80,83,78,66,MWF
77,3000,0,0,83,68,95,67,MWF
85,3200,1,0,99,93,82,80,TR
75,7400,0,0,57,80,86,85,MWF
59,3000,1,0,35,33,52,29,TR
88,2200,1,0,73,80,46,89,TR
81,3100,0,0,86,89,81,81,Online
56,10200,1,0,39,37,40,41,TR
68,4200,1,0,97,88,85,81,TR
41,1300,1,0,67,58,0,0,TR
95,1600,1,0,95,92,94,84,TR
94,2700,1,0,83,57,86,85,MWF
60,300,0,0,82,85,82,70,TR
81,9100,1,0,0,0,0,0,TR
0,0,0,0,6,0,0,0,MWF
52,4700,1,0,73,69,71,85,TR
73,5500,1,0,74,27,0,0,TR
75,3700,0,0,94,94,93,87,TR
68,3800,1,0,54,66,63,33,TR
65,6900,1,0,73,87,36,67,TR
75,5800,1,0,100,68,72,79,TR
72,4000,1,0,100,100,97,96,TR
60,5000,1,0,64,60,45,60,TR
76,5400,0,0,0,0,0,0,Online
72,3100,0,0,0,38,49,34,MWF
71,2000,1,0,0,0,0,0,TR
47,5300,1,0,22,21,0,0,MWF
67,4400,0,0,63,19,46,33,MWF
70,4700,1,0,56,50,60,47,TR
95,5900,1,0,67,80,69,67,TR
90,11500,0,0,87,90,95,95,TR
81,900,1,0,76,66,73,61,TR
88,6200,0,0,87,100,98,88,MWF
87,4500,0,0,92,77,84,94,MWF
50,1300,0,0,73,23,49,48,MWF
100,300,0,0,85,93,85,85,MWF
71,7800,1,0,91,100,91,92,TR
76,8300,1,0,60,29,31,30,TR
87,2500,1,0,73,80,62,56,TR
81,3600,1,0,80,82,76,82,TR
80,3200,0,0,56,61,57,61,TR
79,6800,0,0,96,80,76,79,Online
87,4800,0,0,100,100,84,82,MWF
82,3800,0,0,96,75,100,69,MWF
77,1300,0,0,92,89,85,77,Online
80,5800,0,0,83,78,77,77,TR
96,2700,1,0,68,76,61,73,Online
87,1500,0,0,88,91,98,97,TR
96,2400,1,0,100,71,81,85,TR
99,5500,1,0,100,100,94,94,TR
87,1100,0,0,90,91,87,94,MWF
57,3400,0,0,83,92,85,85,MWF
87,3100,0,0,96,82,93,91,Online
95,4300,0,0,93,95,89,87,MWF
25,300,0,0,84,80,83,83,TR
57,2400,1,0,94,62,64,65,TR
89,4000,1,0,89,91,97,92,TR
42,1200,1,0,91,88,89,91,TR
56,2500,0,0,85,65,65,60,MWF
92,600,1,0,96,64,73,63,TR
85,2900,0,1,92,100,97,97,Online
85,3100,0,0,86,63,91,70,TR
25,300,1,1,86,89,88,78,MWF
100,1000,1,0,98,100,100,100,TR
100,4000,1,1,97,97,100,97,TR
99,3400,0,0,100,100,100,98,MWF
96,700,0,0,96,100,96,85,MWF
87,900,0,0,64,90,70,87,MWF
94,1600,0,0,86,90,85,70,MWF
24,1200,1,0,95,97,95,88,TR
100,1400,1,0,94,96,94,96,MWF
70,1300,1,0,59,77,56,39,TR
80,4500,1,0,85,78,78,72,TR
88,3300,1,0,67,75,92,75,TR
68,6400,0,0,80,75,72,75,MWF
94,1000,0,0,51,67,46,38,MWF
96,1500,0,0,100,34,0,0,Online
78,4300,0,0,83,82,74,82,MWF
100,1000,0,0,0,0,0,0,TR
80,1700,0,0,100,94,90,93,MWF
63,5700,1,0,82,75,79,84,TR
89,2200,1,0,64,56,60,0,TR
66,3400,1,0,68,81,58,73,TR
99,5100,1,0,79,84,84,74,TR
81,9500,1,0,45,40,36,30,TR
70,5900,1,0,90,75,55,62,TR
72,6400,1,0,95,91,96,89,TR
99,1500,0,0,96,79,89,87,Online
100,3900,0,0,99,97,97,92,Online
62,800,1,0,90,87,100,95,TR
75,600,0,0,61,64,67,80,MWF
25,1500,0,0,94,85,0,77,TR
78,6300,1,0,92,97,87,96,TR
75,5200,0,0,92,81,91,71,MWF
41,1800,1,0,83,73,73,75,TR
77,5600,1,0,53,49,0,0,TR
100,400,0,0,98,100,100,98,TR
67,4600,0,0,36,38,47,37,MWF
94,3100,0,0,88,88,80,79,MWF
40,2600,1,0,34,77,49,53,TR
98,3000,0,0,0,0,0,0,MWF
70,2400,1,0,0,0,0,0,TR
92,300,0,1,84,84,64,51,Online
91,5300,1,0,75,82,84,75,TR
50,5400,1,0,41,66,64,60,TR
77,3500,1,0,55,55,51,31,TR
79,2100,0,0,86,92,83,74,MWF
59,10700,1,0,67,27,47,22,TR
100,300,1,0,92,95,100,74,TR
94,1300,1,0,96,100,93,93,TR
68,3600,1,0,65,0,0,70,TR
80,5400,1,0,97,100,90,88,MWF
86,4300,1,0,97,81,82,67,TR
50,4900,0,0,0,71,66,71,MWF
85,300,0,0,73,72,79,72,Online
84,8000,0,0,87,98,98,98,Online
94,3200,0,0,92,91,74,93,Online
81,8500,1,0,93,90,85,93,TR
64,5300,0,0,84,80,85,85,MWF
86,5400,0,0,94,91,92,96,MWF
81,1900,1,0,38,0,0,0,TR
76,4300,1,0,70,41,57,47,TR
94,5100,0,0,92,93,87,95,TR
64,3500,1,0,100,94,88,92,MWF
94,3900,0,0,92,84,100,84,MWF
91,9900,1,0,82,67,86,67,TR
100,600,0,0,95,93,100,91,MWF
87,1300,1,0,66,75,38,39,TR
100,900,1,0,98,95,96,93,TR
56,3500,1,0,71,90,64,77,TR
100,1700,0,0,93,65,93,91,MWF
60,2000,1,0,68,68,76,58,TR
98,2700,0,0,65,55,50,37,Online
83,5700,1,0,71,85,74,71,TR
65,2200,1,0,4,0,0,0,TR
29,400,1,0,0,51,62,48,TR
97,5000,0,0,100,100,96,96,TR
32,700,1,0,78,43,0,0,MWF
73,1800,0,0,65,47,60,47,MWF
99,3700,0,0,94,90,96,86,TR
69,4900,1,0,59,30,0,0,TR
89,4500,1,0,82,68,78,78,TR
80,600,0,0,97,93,89,82,MWF
66,1500,0,0,81,97,85,85,MWF
77,7200,1,0,68,83,81,47,TR
71,4600,1,0,78,72,54,53,TR
79,8100,1,0,85,85,86,85,TR
56,5000,0,0,93,93,94,93,MWF
94,1300,1,0,87,96,94,80,TR
15,300,0,0,72,60,66,60,MWF
75,1000,0,0,88,0,0,0,MWF
82,2500,0,1,100,100,77,82,TR
78,3400,0,0,93,77,95,64,TR
65,3900,0,0,84,66,67,77,MWF
86,3600,1,0,92,97,89,84,TR
52,1800,1,1,24,18,0,0,TR
100,6700,1,0,89,90,87,79,TR
55,5400,1,0,72,80,55,72,TR
82,5300,1,0,72,54,48,52,TR
72,3900,1,0,80,64,78,57,TR
61,2900,1,0,49,77,38,29,MWF
60,4200,1,0,100,98,82,82,TR
80,4100,1,0,79,64,93,79,TR
90,3300,0,0,100,88,95,100,MWF
71,2200,1,0,76,86,79,71,TR
73,3500,0,0,82,25,93,96,MWF
75,1300,1,0,86,93,73,74,Online
85,1400,1,0,74,69,73,49,TR
98,1000,0,0,92,98,91,92,MWF
69,4000,1,0,71,88,87,71,TR
68,3600,0,0,46,36,34,52,TR
88,5300,0,0,87,78,97,82,TR
59,1900,1,0,73,79,80,64,TR
43,4400,1,0,82,0,0,0,MWF
89,3100,1,0,74,50,60,66,TR
74,2400,1,0,0,0,0,0,TR
67,3100,0,0,83,86,80,83,MWF
58,1900,1,1,53,20,14,14,Online
86,6100,1,0,0,0,0,0,Online
70,3800,1,0,71,100,99,76,TR
71,4300,1,0,59,43,68,65,MWF
84,8500,1,0,65,68,64,65,Online
68,800,0,0,92,71,60,60,MWF
100,2400,0,0,81,90,75,79,TR
83,1600,0,1,58,37,63,67,MWF
74,2000,0,0,81,0,0,0,MWF
73,4700,1,0,87,89,77,69,MWF
74,1400,0,0,88,73,56,88,TR
86,7600,0,0,91,96,90,91,MWF
61,7200,0,0,98,100,90,80,MWF
77,7000,1,0,70,58,63,71,TR
59,1300,1,0,0,0,54,0,TR
53,5700,0,0,0,0,0,0,MWF
94,3700,0,0,98,100,91,84,TR
92,3200,1,0,79,81,65,65,TR
52,3300,1,0,24,71,71,33,TR
45,2200,0,0,87,72,78,68,MWF
55,4000,1,0,66,27,0,0,MWF
87,3000,0,0,100,96,96,90,MWF
73,5900,1,0,71,72,74,74,TR
72,8100,1,0,69,87,86,90,Online
54,4500,0,0,0,0,0,0,MWF
89,3100,1,0,100,97,97,74,TR
35,2700,0,0,46,0,0,0,MWF
68,5600,0,0,72,65,67,20,MWF
89,1600,0,0,91,100,94,82,TR
69,6400,1,0,77,97,85,77,TR
100,100,0,0,88,73,0,0,MWF
90,2100,0,0,92,98,78,96,MWF
94,5500,1,0,51,73,61,78,TR
61,2600,0,0,88,56,72,70,MWF
95,1800,1,0,100,100,100,90,TR
85,5300,1,0,96,99,92,96,TR
58,3500,1,0,60,62,71,41,TR
64,1600,1,0,76,69,68,61,TR
88,3500,1,0,84,100,94,87,TR
95,1800,1,1,92,92,76,87,Online
79,700,1,0,78,79,64,55,TR
47,2700,1,0,80,74,74,60,TR
0,0,1,0,99,100,98,98,MWF
93,7600,1,0,72,82,93,74,TR
66,5000,0,0,57,76,44,70,Online
39,3600,0,0,56,53,54,74,TR
80,5700,0,0,94,74,88,69,MWF
65,5100,0,0,80,87,84,79,MWF
99,5900,1,0,73,87,65,80,TR
78,2600,0,0,85,75,69,56,MWF
98,3500,1,0,90,87,82,87,TR
98,1300,1,0,88,81,73,83,TR
43,4000,0,0,75,75,90,53,MWF
75,6200,1,0,94,85,96,85,TR
92,600,1,1,96,95,98,84,TR
58,5400,0,0,76,88,75,76,MWF
91,3300,1,0,100,98,83,68,TR
94,4100,1,0,68,79,63,72,MWF
91,9350,1,0,71,62,82,67,TR
64,6000,1,0,44,48,45,42,TR
81,2800,1,0,78,81,77,77,TR
62,6000,0,0,67,96,80,72,MWF
61,1500,1,0,100,60,74,52,TR
100,600,1,0,76,86,71,71,TR
80,5400,0,0,70,74,78,73,TR
83,2000,0,0,72,98,86,86,TR
93,2400,1,0,67,93,83,93,TR
92,2800,0,0,97,86,88,84,TR
64,4100,1,0,100,98,91,93,MWF
100,2300,0,0,98,100,89,86,MWF
75,6000,1,0,71,80,78,78,MWF
75,2400,0,0,93,77,76,77,MWF
70,6600,0,0,68,80,66,66,MWF
60,5700,1,0,64,77,78,77,TR
73,2500,1,0,0,0,0,0,TR
97,7500,1,0,94,100,98,99,TR
73,6000,0,0,74,97,77,62,TR
38,1100,0,0,57,61,51,49,MWF
25,600,0,0,91,82,87,86,MWF
76,5200,1,0,71,77,67,77,TR
74,4800,1,0,90,56,65,60,TR
92,5600,0,0,96,98,100,74,TR
59,6300,0,0,73,90,87,15,TR
51,5100,1,0,97,96,97,94,Online
97,1300,0,1,99,93,78,99,Online
57,1600,0,0,84,82,0,36,MWF
